batterID,dateTime,gamePk,appearance,result
694362,2025-04-08T01:45:00Z,778410,3,Strikeout
682829,2025-04-08T01:45:00Z,778410,3,Strikeout
666149,2025-04-08T01:45:00Z,778410,2,Strikeout
664774,2025-04-08T01:45:00Z,778410,3,Flyout
642715,2025-04-08T01:45:00Z,778410,3,Single
808982,2025-04-08T01:45:00Z,778410,3,Flyout
666158,2025-04-08T01:45:00Z,778410,3,Strikeout
687952,2025-04-08T01:45:00Z,778410,3,Groundout
600869,2025-04-08T01:45:00Z,778410,3,Strikeout
656305,2025-04-08T01:45:00Z,778410,3,Flyout
671218,2025-04-08T01:45:00Z,778410,3,Pop Out
573262,2025-04-08T01:45:00Z,778410,3,Flyout
668715,2025-04-08T01:45:00Z,778410,3,Walk
674441,2025-04-08T01:45:00Z,778410,3,Hit By Pitch
624431,2025-04-08T01:45:00Z,778410,3,Sac Bunt
670770,2025-04-08T01:45:00Z,778410,4,Walk
694362,2025-04-08T01:45:00Z,778410,4,Double
682829,2025-04-08T01:45:00Z,778410,4,Intent Walk
666158,2025-04-08T01:45:00Z,778410,4,Strikeout
687952,2025-04-08T01:45:00Z,778410,4,Flyout
527038,2025-04-08T01:45:00Z,778410,3,Flyout
672275,2025-04-08T01:45:00Z,778410,3,Flyout
666149,2025-04-08T01:45:00Z,778410,3,Flyout
600869,2025-04-08T01:45:00Z,778410,4,Strikeout
668715,2025-04-08T01:45:00Z,778410,4,Pop Out
674441,2025-04-08T01:45:00Z,778410,4,Strikeout
664774,2025-04-08T01:45:00Z,778410,4,Strikeout
642715,2025-04-08T01:45:00Z,778410,4,Flyout
808982,2025-04-08T01:45:00Z,778410,4,Single
656305,2025-04-08T01:45:00Z,778410,4,Walk
671218,2025-04-08T01:45:00Z,778410,4,Lineout
665487,2025-04-08T02:05:00Z,778414,1,Flyout
650333,2025-04-08T02:05:00Z,778414,1,Double
592518,2025-04-08T02:05:00Z,778414,1,Double
630105,2025-04-08T02:05:00Z,778414,1,Home Run
657757,2025-04-08T02:05:00Z,778414,1,Groundout
593428,2025-04-08T02:05:00Z,778414,1,Groundout
671732,2025-04-08T02:05:00Z,778414,1,Walk
667670,2025-04-08T02:05:00Z,778414,1,Grounded Into DP
691016,2025-04-08T02:05:00Z,778414,1,Walk
669127,2025-04-08T02:05:00Z,778414,1,Flyout
518792,2025-04-08T02:05:00Z,778414,1,Strikeout
663604,2025-04-08T02:05:00Z,778414,1,Groundout
553869,2025-04-08T02:05:00Z,778414,1,Flyout
668709,2025-04-08T02:05:00Z,778414,1,Single
609280,2025-04-08T02:05:00Z,778414,1,Flyout
805779,2025-04-08T02:05:00Z,778414,1,Fielders Choice
570482,2025-04-08T02:05:00Z,778414,1,Strikeout
691777,2025-04-08T02:05:00Z,778414,1,Forceout
665487,2025-04-08T02:05:00Z,778414,2,Strikeout
650333,2025-04-08T02:05:00Z,778414,2,Single
592518,2025-04-08T02:05:00Z,778414,2,Double
630105,2025-04-08T02:05:00Z,778414,2,Groundout
657757,2025-04-08T02:05:00Z,778414,2,Lineout
671732,2025-04-08T02:05:00Z,778414,2,Groundout
667670,2025-04-08T02:05:00Z,778414,2,Groundout
691016,2025-04-08T02:05:00Z,778414,2,Home Run
669127,2025-04-08T02:05:00Z,778414,2,Single
668709,2025-04-08T02:05:00Z,778414,2,Pop Out
593428,2025-04-08T02:05:00Z,778414,2,Flyout
518792,2025-04-08T02:05:00Z,778414,2,Flyout
663604,2025-04-08T02:05:00Z,778414,2,Flyout
609280,2025-04-08T02:05:00Z,778414,2,Single
805779,2025-04-08T02:05:00Z,778414,2,Single
570482,2025-04-08T02:05:00Z,778414,2,Flyout
691777,2025-04-08T02:05:00Z,778414,2,Double
671732,2025-04-08T02:05:00Z,778414,3,Single
667670,2025-04-08T02:05:00Z,778414,3,Strikeout
691016,2025-04-08T02:05:00Z,778414,3,Lineout
553869,2025-04-08T02:05:00Z,778414,2,Pop Out
665487,2025-04-08T02:05:00Z,778414,3,Single
650333,2025-04-08T02:05:00Z,778414,3,Groundout
592518,2025-04-08T02:05:00Z,778414,3,Lineout
669127,2025-04-08T02:05:00Z,778414,3,Groundout
668709,2025-04-08T02:05:00Z,778414,3,Groundout
609280,2025-04-08T02:05:00Z,778414,3,Groundout
630105,2025-04-08T02:05:00Z,778414,3,Groundout
657757,2025-04-08T02:05:00Z,778414,3,Pop Out
593428,2025-04-08T02:05:00Z,778414,3,Double
518792,2025-04-08T02:05:00Z,778414,3,Pop Out
805779,2025-04-08T02:05:00Z,778414,3,Groundout
570482,2025-04-08T02:05:00Z,778414,3,Groundout
691777,2025-04-08T02:05:00Z,778414,3,Single
671732,2025-04-08T02:05:00Z,778414,4,Strikeout
663604,2025-04-08T02:05:00Z,778414,3,Flyout
553869,2025-04-08T02:05:00Z,778414,3,Strikeout
665487,2025-04-08T02:05:00Z,778414,4,Home Run
650333,2025-04-08T02:05:00Z,778414,4,Flyout
667670,2025-04-08T02:05:00Z,778414,4,Groundout
691016,2025-04-08T02:05:00Z,778414,4,Home Run
669127,2025-04-08T02:05:00Z,778414,4,Strikeout
668709,2025-04-08T02:05:00Z,778414,4,Flyout
592518,2025-04-08T02:05:00Z,778414,4,Groundout
630105,2025-04-08T02:05:00Z,778414,4,Walk
493329,2025-04-08T02:05:00Z,778414,1,Groundout
593428,2025-04-08T02:05:00Z,778414,4,Lineout
609280,2025-04-08T02:05:00Z,778414,4,Flyout
805779,2025-04-08T02:05:00Z,778414,4,Single
664913,2025-04-08T02:05:00Z,778414,1,Strikeout
518792,2025-04-08T02:05:00Z,778414,4,Single
663604,2025-04-08T02:05:00Z,778414,4,Strikeout
553869,2025-04-08T02:05:00Z,778414,4,Strikeout
691777,2025-04-08T02:05:00Z,778414,4,Pop Out
671732,2025-04-08T02:05:00Z,778414,5,Strikeout
667670,2025-04-08T02:05:00Z,778414,5,Flyout
502671,2025-04-08T17:10:00Z,778403,1,Single
700250,2025-04-08T17:10:00Z,778403,1,Single
592450,2025-04-08T17:10:00Z,778403,1,Strikeout
665862,2025-04-08T17:10:00Z,778403,1,Groundout
683011,2025-04-08T17:10:00Z,778403,1,Strikeout
669234,2025-04-08T17:10:00Z,778403,1,Strikeout
681481,2025-04-08T17:10:00Z,778403,1,Pop Out
682985,2025-04-08T17:10:00Z,778403,1,Strikeout
669224,2025-04-08T17:10:00Z,778403,1,Strikeout
691176,2025-04-08T17:10:00Z,778403,1,Flyout
663757,2025-04-08T17:10:00Z,778403,1,Strikeout
679529,2025-04-08T17:10:00Z,778403,1,Double
690993,2025-04-08T17:10:00Z,778403,1,Single
656716,2025-04-08T17:10:00Z,778403,1,Sac Fly
693307,2025-04-08T17:10:00Z,778403,1,Single
700242,2025-04-08T17:10:00Z,778403,1,Grounded Into DP
672724,2025-04-08T17:10:00Z,778403,1,Flyout
502671,2025-04-08T17:10:00Z,778403,2,Lineout
700250,2025-04-08T17:10:00Z,778403,2,Groundout
595879,2025-04-08T17:10:00Z,778403,1,Walk
669234,2025-04-08T17:10:00Z,778403,2,Strikeout
681481,2025-04-08T17:10:00Z,778403,2,Groundout
682985,2025-04-08T17:10:00Z,778403,2,Lineout
592450,2025-04-08T17:10:00Z,778403,2,Flyout
665862,2025-04-08T17:10:00Z,778403,2,Groundout
683011,2025-04-08T17:10:00Z,778403,2,Groundout
679529,2025-04-08T17:10:00Z,778403,2,Home Run
690993,2025-04-08T17:10:00Z,778403,2,Groundout
656716,2025-04-08T17:10:00Z,778403,2,Home Run
693307,2025-04-08T17:10:00Z,778403,2,Home Run
700242,2025-04-08T17:10:00Z,778403,2,Flyout
595879,2025-04-08T17:10:00Z,778403,2,Groundout
669224,2025-04-08T17:10:00Z,778403,2,Flyout
691176,2025-04-08T17:10:00Z,778403,2,Pop Out
663757,2025-04-08T17:10:00Z,778403,2,Strikeout
669234,2025-04-08T17:10:00Z,778403,3,Pop Out
681481,2025-04-08T17:10:00Z,778403,3,Home Run
682985,2025-04-08T17:10:00Z,778403,3,Strikeout
679529,2025-04-08T17:10:00Z,778403,3,Flyout
672724,2025-04-08T17:10:00Z,778403,2,Flyout
502671,2025-04-08T17:10:00Z,778403,3,Single
700250,2025-04-08T17:10:00Z,778403,3,Strikeout
592450,2025-04-08T17:10:00Z,778403,3,Single
665862,2025-04-08T17:10:00Z,778403,3,Pop Out
690993,2025-04-08T17:10:00Z,778403,3,Groundout
656716,2025-04-08T17:10:00Z,778403,3,Single
693307,2025-04-08T17:10:00Z,778403,3,Strikeout
700242,2025-04-08T17:10:00Z,778403,3,Strikeout
683011,2025-04-08T17:10:00Z,778403,3,Groundout
669224,2025-04-08T17:10:00Z,778403,3,Strikeout
691176,2025-04-08T17:10:00Z,778403,3,Strikeout
595879,2025-04-08T17:10:00Z,778403,3,Single
669234,2025-04-08T17:10:00Z,778403,4,Strikeout
681481,2025-04-08T17:10:00Z,778403,4,Strikeout
682985,2025-04-08T17:10:00Z,778403,4,Groundout
663757,2025-04-08T17:10:00Z,778403,3,Lineout
672724,2025-04-08T17:10:00Z,778403,3,Flyout
502671,2025-04-08T17:10:00Z,778403,4,Single
700250,2025-04-08T17:10:00Z,778403,4,Strikeout
679529,2025-04-08T17:10:00Z,778403,4,Strikeout
690993,2025-04-08T17:10:00Z,778403,4,Flyout
656716,2025-04-08T17:10:00Z,778403,4,Pop Out
592450,2025-04-08T17:10:00Z,778403,4,Single
665862,2025-04-08T17:10:00Z,778403,4,Bunt Groundout
683011,2025-04-08T17:10:00Z,778403,4,Walk
669224,2025-04-08T17:10:00Z,778403,4,Grounded Into DP
643565,2025-04-08T20:10:00Z,778402,1,Lineout
673357,2025-04-08T20:10:00Z,778402,1,Walk
665155,2025-04-08T20:10:00Z,778402,1,Walk
683734,2025-04-08T20:10:00Z,778402,1,Flyout
680757,2025-04-08T20:10:00Z,778402,1,Groundout
608070,2025-04-08T20:10:00Z,778402,1,Lineout
467793,2025-04-08T20:10:00Z,778402,1,Strikeout
642136,2025-04-08T20:10:00Z,778402,1,Walk
672820,2025-04-08T20:10:00Z,778402,1,Grounded Into DP
678246,2025-04-08T20:10:00Z,778402,1,Strikeout
700932,2025-04-08T20:10:00Z,778402,1,Strikeout
657041,2025-04-08T20:10:00Z,778402,1,Strikeout
666134,2025-04-08T20:10:00Z,778402,1,Groundout
681460,2025-04-08T20:10:00Z,778402,1,Groundout
676070,2025-04-08T20:10:00Z,778402,1,Pop Out
643565,2025-04-08T20:10:00Z,778402,2,Strikeout
672356,2025-04-08T20:10:00Z,778402,1,Groundout
666310,2025-04-08T20:10:00Z,778402,1,Flyout
677587,2025-04-08T20:10:00Z,778402,1,Groundout
673357,2025-04-08T20:10:00Z,778402,2,Single
665155,2025-04-08T20:10:00Z,778402,2,Single
683734,2025-04-08T20:10:00Z,778402,2,Pop Out
642136,2025-04-08T20:10:00Z,778402,2,Grounded Into DP
680757,2025-04-08T20:10:00Z,778402,2,Strikeout
608070,2025-04-08T20:10:00Z,778402,2,Lineout
467793,2025-04-08T20:10:00Z,778402,2,Groundout
672820,2025-04-08T20:10:00Z,778402,2,Strikeout
678246,2025-04-08T20:10:00Z,778402,2,Strikeout
681460,2025-04-08T20:10:00Z,778402,2,Groundout
700932,2025-04-08T20:10:00Z,778402,2,Walk
657041,2025-04-08T20:10:00Z,778402,2,Hit By Pitch
666134,2025-04-08T20:10:00Z,778402,2,Lineout
672356,2025-04-08T20:10:00Z,778402,2,Groundout
666310,2025-04-08T20:10:00Z,778402,2,Lineout
676070,2025-04-08T20:10:00Z,778402,2,Walk
643565,2025-04-08T20:10:00Z,778402,3,Walk
673357,2025-04-08T20:10:00Z,778402,3,Strikeout
665155,2025-04-08T20:10:00Z,778402,3,Flyout
683734,2025-04-08T20:10:00Z,778402,3,Groundout
677587,2025-04-08T20:10:00Z,778402,2,Strikeout
680757,2025-04-08T20:10:00Z,778402,3,Groundout
608070,2025-04-08T20:10:00Z,778402,3,Single
467793,2025-04-08T20:10:00Z,778402,3,Single
700932,2025-04-08T20:10:00Z,778402,3,Strikeout
642136,2025-04-08T20:10:00Z,778402,3,Pop Out
672820,2025-04-08T20:10:00Z,778402,3,Strikeout
678246,2025-04-08T20:10:00Z,778402,3,Flyout
678877,2025-04-08T20:10:00Z,778402,1,Pop Out
666134,2025-04-08T20:10:00Z,778402,3,Walk
672356,2025-04-08T20:10:00Z,778402,3,Strikeout
666310,2025-04-08T20:10:00Z,778402,3,Flyout
681460,2025-04-08T20:10:00Z,778402,3,Strikeout
676070,2025-04-08T20:10:00Z,778402,3,Groundout
643565,2025-04-08T20:10:00Z,778402,4,Flyout
677587,2025-04-08T20:10:00Z,778402,3,Strikeout
680757,2025-04-08T20:10:00Z,778402,4,Strikeout
608070,2025-04-08T20:10:00Z,778402,4,Flyout
673357,2025-04-08T20:10:00Z,778402,4,Field Error
665155,2025-04-08T20:10:00Z,778402,4,Pop Out
683734,2025-04-08T20:10:00Z,778402,4,Strikeout
642136,2025-04-08T20:10:00Z,778402,4,Strikeout
467793,2025-04-08T20:10:00Z,778402,4,Single
700932,2025-04-08T20:10:00Z,778402,4,Walk
678877,2025-04-08T20:10:00Z,778402,2,Walk
666134,2025-04-08T20:10:00Z,778402,4,Walk
669364,2025-04-08T20:10:00Z,778407,1,Single
669065,2025-04-08T20:10:00Z,778407,1,Pop Out
670223,2025-04-08T20:10:00Z,778407,1,Strikeout
665052,2025-04-08T20:10:00Z,778407,1,Walk
672640,2025-04-08T20:10:00Z,778407,1,Walk
689414,2025-04-08T20:10:00Z,778407,1,Single
656537,2025-04-08T20:10:00Z,778407,1,Lineout
596019,2025-04-08T20:10:00Z,778407,1,Home Run
665742,2025-04-08T20:10:00Z,778407,1,Flyout
624413,2025-04-08T20:10:00Z,778407,1,Groundout
607043,2025-04-08T20:10:00Z,778407,1,Strikeout
688363,2025-04-08T20:10:00Z,778407,1,Strikeout
691594,2025-04-08T20:10:00Z,778407,1,Single
669364,2025-04-08T20:10:00Z,778407,2,Strikeout Double Play
668901,2025-04-08T20:10:00Z,778407,1,Groundout
516782,2025-04-08T20:10:00Z,778407,1,Walk
621438,2025-04-08T20:10:00Z,778407,1,Pop Out
683146,2025-04-08T20:10:00Z,778407,1,Groundout
669065,2025-04-08T20:10:00Z,778407,2,Flyout
670223,2025-04-08T20:10:00Z,778407,2,Strikeout
665052,2025-04-08T20:10:00Z,778407,2,Single
672640,2025-04-08T20:10:00Z,778407,2,Strikeout
663584,2025-04-08T20:10:00Z,778407,1,Groundout
596019,2025-04-08T20:10:00Z,778407,2,Groundout
665742,2025-04-08T20:10:00Z,778407,2,Single
624413,2025-04-08T20:10:00Z,778407,2,Double
607043,2025-04-08T20:10:00Z,778407,2,Groundout
689414,2025-04-08T20:10:00Z,778407,2,Strikeout
656537,2025-04-08T20:10:00Z,778407,2,Strikeout
688363,2025-04-08T20:10:00Z,778407,2,Strikeout
668901,2025-04-08T20:10:00Z,778407,2,Lineout
516782,2025-04-08T20:10:00Z,778407,2,Field Error
621438,2025-04-08T20:10:00Z,778407,2,Pop Out
683146,2025-04-08T20:10:00Z,778407,2,Strikeout
691594,2025-04-08T20:10:00Z,778407,2,Strikeout
669364,2025-04-08T20:10:00Z,778407,3,Lineout
669065,2025-04-08T20:10:00Z,778407,3,Strikeout
663584,2025-04-08T20:10:00Z,778407,2,Single
596019,2025-04-08T20:10:00Z,778407,3,Fielders Choice
665742,2025-04-08T20:10:00Z,778407,3,Flyout
624413,2025-04-08T20:10:00Z,778407,3,Walk
607043,2025-04-08T20:10:00Z,778407,3,Double
668901,2025-04-08T20:10:00Z,778407,3,Groundout
516782,2025-04-08T20:10:00Z,778407,3,Single
621438,2025-04-08T20:10:00Z,778407,3,Flyout
670223,2025-04-08T20:10:00Z,778407,3,Flyout
665052,2025-04-08T20:10:00Z,778407,3,Walk
672640,2025-04-08T20:10:00Z,778407,3,Double
689414,2025-04-08T20:10:00Z,778407,3,Groundout
656537,2025-04-08T20:10:00Z,778407,3,Home Run
688363,2025-04-08T20:10:00Z,778407,3,Lineout
683146,2025-04-08T20:10:00Z,778407,3,Single
663584,2025-04-08T20:10:00Z,778407,3,Single
596019,2025-04-08T20:10:00Z,778407,4,Flyout
665742,2025-04-08T20:10:00Z,778407,4,Intent Walk
624413,2025-04-08T20:10:00Z,778407,4,Double
607043,2025-04-08T20:10:00Z,778407,4,Walk
668901,2025-04-08T20:10:00Z,778407,4,Strikeout
516782,2025-04-08T20:10:00Z,778407,4,Hit By Pitch
621438,2025-04-08T20:10:00Z,778407,4,Flyout
691594,2025-04-08T20:10:00Z,778407,3,Single
669364,2025-04-08T20:10:00Z,778407,4,Strikeout
667472,2025-04-08T20:10:00Z,778407,1,Strikeout
676572,2025-04-08T20:10:00Z,778407,1,Flyout
682668,2025-04-08T20:10:00Z,778407,1,Single
663584,2025-04-08T20:10:00Z,778407,4,Groundout
596019,2025-04-08T20:10:00Z,778407,5,Sac Fly
665742,2025-04-08T20:10:00Z,778407,5,Single
624413,2025-04-08T20:10:00Z,778407,5,Flyout
665052,2025-04-08T20:10:00Z,778407,4,Groundout
672640,2025-04-08T20:10:00Z,778407,4,Groundout
689414,2025-04-08T20:10:00Z,778407,4,Strikeout
607043,2025-04-08T20:10:00Z,778407,5,Groundout
668901,2025-04-08T20:10:00Z,778407,5,Single
516782,2025-04-08T20:10:00Z,778407,5,Single
621438,2025-04-08T20:10:00Z,778407,5,Lineout
682668,2025-04-08T20:10:00Z,778407,2,Strikeout
656537,2025-04-08T20:10:00Z,778407,4,Strikeout
688363,2025-04-08T20:10:00Z,778407,4,Groundout
691594,2025-04-08T20:10:00Z,778407,4,Groundout
687363,2025-04-08T22:40:00Z,778408,1,Groundout
575929,2025-04-08T22:40:00Z,778408,1,Strikeout
680977,2025-04-08T22:40:00Z,778408,1,Groundout
669261,2025-04-08T22:40:00Z,778408,1,Strikeout
668804,2025-04-08T22:40:00Z,778408,1,Groundout
665833,2025-04-08T22:40:00Z,778408,1,Strikeout
571448,2025-04-08T22:40:00Z,778408,1,Flyout
676475,2025-04-08T22:40:00Z,778408,1,Strikeout
691023,2025-04-08T22:40:00Z,778408,1,Strikeout
663647,2025-04-08T22:40:00Z,778408,1,Pop Out
665839,2025-04-08T22:40:00Z,778408,1,Single
502054,2025-04-08T22:40:00Z,778408,1,Strikeout
682848,2025-04-08T22:40:00Z,778408,1,Lineout
686780,2025-04-08T22:40:00Z,778408,1,Single
672279,2025-04-08T22:40:00Z,778408,1,Strikeout
691026,2025-04-08T22:40:00Z,778408,1,Single
687363,2025-04-08T22:40:00Z,778408,2,Triple
575929,2025-04-08T22:40:00Z,778408,2,Strikeout
680977,2025-04-08T22:40:00Z,778408,2,Single
571448,2025-04-08T22:40:00Z,778408,2,Groundout
624428,2025-04-08T22:40:00Z,778408,1,Groundout
643396,2025-04-08T22:40:00Z,778408,1,Pop Out
669261,2025-04-08T22:40:00Z,778408,2,Flyout
676475,2025-04-08T22:40:00Z,778408,2,Groundout
691023,2025-04-08T22:40:00Z,778408,2,Flyout
686780,2025-04-08T22:40:00Z,778408,2,Field Error
672279,2025-04-08T22:40:00Z,778408,2,Forceout
668804,2025-04-08T22:40:00Z,778408,2,Home Run
665833,2025-04-08T22:40:00Z,778408,2,Pop Out
663647,2025-04-08T22:40:00Z,778408,2,Lineout
665839,2025-04-08T22:40:00Z,778408,2,Strikeout
691026,2025-04-08T22:40:00Z,778408,2,Groundout
687363,2025-04-08T22:40:00Z,778408,3,Flyout
575929,2025-04-08T22:40:00Z,778408,3,Strikeout
502054,2025-04-08T22:40:00Z,778408,2,Groundout
682848,2025-04-08T22:40:00Z,778408,2,Single
624428,2025-04-08T22:40:00Z,778408,2,Grounded Into DP
680977,2025-04-08T22:40:00Z,778408,3,Double
571448,2025-04-08T22:40:00Z,778408,3,Walk
676475,2025-04-08T22:40:00Z,778408,3,Single
691023,2025-04-08T22:40:00Z,778408,3,Strikeout
686780,2025-04-08T22:40:00Z,778408,3,Groundout
672279,2025-04-08T22:40:00Z,778408,3,Lineout
643396,2025-04-08T22:40:00Z,778408,2,Lineout
672744,2025-04-08T22:40:00Z,778408,1,Flyout
668804,2025-04-08T22:40:00Z,778408,3,Strikeout
691026,2025-04-08T22:40:00Z,778408,3,Pop Out
687363,2025-04-08T22:40:00Z,778408,4,Double
575929,2025-04-08T22:40:00Z,778408,4,Groundout
680977,2025-04-08T22:40:00Z,778408,4,Walk
571448,2025-04-08T22:40:00Z,778408,4,Pop Out
665833,2025-04-08T22:40:00Z,778408,3,Hit By Pitch
663647,2025-04-08T22:40:00Z,778408,3,Groundout
663698,2025-04-08T22:40:00Z,778408,1,Strikeout
502054,2025-04-08T22:40:00Z,778408,3,Strikeout
676475,2025-04-08T22:40:00Z,778408,4,Pop Out
691023,2025-04-08T22:40:00Z,778408,4,Strikeout
686780,2025-04-08T22:40:00Z,778408,4,Flyout
682848,2025-04-08T22:40:00Z,778408,3,Groundout
624428,2025-04-08T22:40:00Z,778408,3,Strikeout
643396,2025-04-08T22:40:00Z,778408,3,Groundout
672279,2025-04-08T22:40:00Z,778408,4,Pop Out
691026,2025-04-08T22:40:00Z,778408,4,Strikeout
687363,2025-04-08T22:40:00Z,778408,5,Strikeout
672744,2025-04-08T22:40:00Z,778408,2,Single
668804,2025-04-08T22:40:00Z,778408,4,Double
457705,2025-04-08T22:40:00Z,778408,1,Groundout
663647,2025-04-08T22:40:00Z,778408,4,Strikeout
663698,2025-04-08T22:40:00Z,778408,2,Double
502054,2025-04-08T22:40:00Z,778408,4,Lineout
660271,2025-04-08T22:45:00Z,778409,1,Strikeout
605141,2025-04-08T22:45:00Z,778409,1,Single
669242,2025-04-08T22:45:00Z,778409,1,Flyout
606192,2025-04-08T22:45:00Z,778409,1,Pop Out
669743,2025-04-08T22:45:00Z,778409,1,Single
695578,2025-04-08T22:45:00Z,778409,1,Home Run
660688,2025-04-08T22:45:00Z,778409,1,Pop Out
663993,2025-04-08T22:45:00Z,778409,1,Strikeout
642708,2025-04-08T22:45:00Z,778409,1,Lineout
624424,2025-04-08T22:45:00Z,778409,1,Walk
571771,2025-04-08T22:45:00Z,778409,1,Walk
571970,2025-04-08T22:45:00Z,778409,1,Strikeout
681624,2025-04-08T22:45:00Z,778409,1,Forceout
605131,2025-04-08T22:45:00Z,778409,1,Groundout
671277,2025-04-08T22:45:00Z,778409,1,Groundout
657557,2025-04-08T22:45:00Z,778409,1,Strikeout
686611,2025-04-08T22:45:00Z,778409,1,Single
696285,2025-04-08T22:45:00Z,778409,1,Walk
669743,2025-04-08T22:45:00Z,778409,2,Walk
695578,2025-04-08T22:45:00Z,778409,2,Walk
660688,2025-04-08T22:45:00Z,778409,2,Single
663993,2025-04-08T22:45:00Z,778409,2,Strikeout
660271,2025-04-08T22:45:00Z,778409,2,Strikeout
605141,2025-04-08T22:45:00Z,778409,2,Flyout
669242,2025-04-08T22:45:00Z,778409,2,Strikeout
642708,2025-04-08T22:45:00Z,778409,2,Pop Out
671277,2025-04-08T22:45:00Z,778409,2,Groundout
657557,2025-04-08T22:45:00Z,778409,2,Strikeout
606192,2025-04-08T22:45:00Z,778409,2,Single
624424,2025-04-08T22:45:00Z,778409,2,Strikeout
571771,2025-04-08T22:45:00Z,778409,2,Strikeout
571970,2025-04-08T22:45:00Z,778409,2,Strikeout
686611,2025-04-08T22:45:00Z,778409,2,Single
696285,2025-04-08T22:45:00Z,778409,2,Single
669743,2025-04-08T22:45:00Z,778409,3,Sac Fly
695578,2025-04-08T22:45:00Z,778409,3,Home Run
660688,2025-04-08T22:45:00Z,778409,3,Groundout
663993,2025-04-08T22:45:00Z,778409,3,Groundout
681624,2025-04-08T22:45:00Z,778409,2,Home Run
605131,2025-04-08T22:45:00Z,778409,2,Strikeout
660271,2025-04-08T22:45:00Z,778409,3,Groundout
605141,2025-04-08T22:45:00Z,778409,3,Walk
669242,2025-04-08T22:45:00Z,778409,3,Flyout
642708,2025-04-08T22:45:00Z,778409,3,Double
671277,2025-04-08T22:45:00Z,778409,3,Groundout
657557,2025-04-08T22:45:00Z,778409,3,Flyout
686611,2025-04-08T22:45:00Z,778409,3,Flyout
606192,2025-04-08T22:45:00Z,778409,3,Groundout
624424,2025-04-08T22:45:00Z,778409,3,Groundout
571771,2025-04-08T22:45:00Z,778409,3,Field Error
571970,2025-04-08T22:45:00Z,778409,3,Strikeout
696285,2025-04-08T22:45:00Z,778409,3,Lineout
669743,2025-04-08T22:45:00Z,778409,4,Flyout
695578,2025-04-08T22:45:00Z,778409,4,Single
660688,2025-04-08T22:45:00Z,778409,4,Single
663993,2025-04-08T22:45:00Z,778409,4,Strikeout
681624,2025-04-08T22:45:00Z,778409,3,Single
605131,2025-04-08T22:45:00Z,778409,3,Pop Out
660271,2025-04-08T22:45:00Z,778409,4,Lineout
500743,2025-04-08T22:45:00Z,778409,1,Single
676439,2025-04-08T22:45:00Z,778409,1,Strikeout
642708,2025-04-08T22:45:00Z,778409,4,Groundout
671277,2025-04-08T22:45:00Z,778409,4,Groundout
657557,2025-04-08T22:45:00Z,778409,4,Strikeout
621035,2025-04-08T22:45:00Z,778409,1,Strikeout
624424,2025-04-08T22:45:00Z,778409,4,Strikeout
571771,2025-04-08T22:45:00Z,778409,4,Home Run
571970,2025-04-08T22:45:00Z,778409,4,Single
681624,2025-04-08T22:45:00Z,778409,4,Walk
605131,2025-04-08T22:45:00Z,778409,4,Strikeout
686611,2025-04-08T22:45:00Z,778409,4,Groundout
696285,2025-04-08T22:45:00Z,778409,4,Single
669743,2025-04-08T22:45:00Z,778409,5,Forceout
695578,2025-04-08T22:45:00Z,778409,5,Groundout
660271,2025-04-08T22:45:00Z,778409,5,Single
500743,2025-04-08T22:45:00Z,778409,2,Flyout
676439,2025-04-08T22:45:00Z,778409,2,Walk
621035,2025-04-08T22:45:00Z,778409,2,Strikeout
624424,2025-04-08T22:45:00Z,778409,5,Strikeout
666182,2025-04-08T22:45:00Z,778404,1,Single
665489,2025-04-08T22:45:00Z,778404,1,Groundout
623993,2025-04-08T22:45:00Z,778404,1,Strikeout
543807,2025-04-08T22:45:00Z,778404,1,Walk
676391,2025-04-08T22:45:00Z,778404,1,Single
676914,2025-04-08T22:45:00Z,778404,1,Strikeout
680776,2025-04-08T22:45:00Z,778404,1,Strikeout
646240,2025-04-08T22:45:00Z,778404,1,Strikeout
608324,2025-04-08T22:45:00Z,778404,1,Flyout
664702,2025-04-08T22:45:00Z,778404,1,Groundout
623168,2025-04-08T22:45:00Z,778404,1,Groundout
702176,2025-04-08T22:45:00Z,778404,1,Flyout
608701,2025-04-08T22:45:00Z,778404,1,Strikeout
596115,2025-04-08T22:45:00Z,778404,1,Strikeout
692225,2025-04-08T22:45:00Z,778404,1,Flyout
666182,2025-04-08T22:45:00Z,778404,2,Walk
665489,2025-04-08T22:45:00Z,778404,2,Groundout
623993,2025-04-08T22:45:00Z,778404,2,Flyout
543807,2025-04-08T22:45:00Z,778404,2,Strikeout
663853,2025-04-08T22:45:00Z,778404,1,Lineout
665966,2025-04-08T22:45:00Z,778404,1,Groundout
678882,2025-04-08T22:45:00Z,778404,1,Single
680776,2025-04-08T22:45:00Z,778404,2,Walk
646240,2025-04-08T22:45:00Z,778404,2,Forceout
676391,2025-04-08T22:45:00Z,778404,2,Groundout
676914,2025-04-08T22:45:00Z,778404,2,Strikeout
664702,2025-04-08T22:45:00Z,778404,2,Strikeout
608324,2025-04-08T22:45:00Z,778404,2,Flyout
608701,2025-04-08T22:45:00Z,778404,2,Groundout
596115,2025-04-08T22:45:00Z,778404,2,Single
692225,2025-04-08T22:45:00Z,778404,2,Strikeout
623168,2025-04-08T22:45:00Z,778404,2,Single
702176,2025-04-08T22:45:00Z,778404,2,Forceout
